"ID","USER_ID","COMPANY_ID","ROLE","IS_PRIMARY","HAS_AGREED_WITH_TERMS","HAS_AGREED_WITH_TERMS_AT","USER_ACTIVATION_LAST_NOTIFIED_AT"
"1SHGPDJIIJX","BUR6HR2BCWX","CK5YA1QRSAG","EMPLOYEE",1,1,30-JUN-22 15.54.28.519000000,
"XD8FKHY8JVY","WRQZBRAG9NM","GGD9FJT81CD","EMPLOYEE",1,1,30-JUN-22 16.24.38.768000000,
"V1ZU5ZNADIS","RA6BJ4HPYES","WDQMCZESXKT","EMPLOYEE",1,1,30-JUN-22 16.27.08.663000000,
"UPLUPQLWXE3","YZJRQRHANV9","S5ZT2DG2LEJ","EMPLOYEE",1,1,30-JUN-22 16.35.06.147000000,
"AC9UMRJ19DP","8M43DEHBWBI","E79Z3X7SZM4","EMPLOYEE",1,1,30-JUN-22 16.36.19.699000000,
"HQSAL42NFE8","PADBLLXC254","E79Z3X7SZM4","EMPLOYEE",1,0,,
"FXWS2TSLJL4","H1VYRTT7R5H","E79Z3X7SZM4","EMPLOYEE",1,1,30-JUN-22 16.37.28.508000000,
"YPV1U6EGKHG","IDH1XUVFKQP","CK5YA1QRSAG","EMPLOYEE",1,0,,
"YE6M2X5369T","YF7RGQA1SYM","DQ9GY4TS2BX","COMPANY_OWNER",1,1,30-JUN-22 16.40.59.117000000,
"Z6YKCHXUDGX","WGDIIGXDUX2","TDBKQWBM4LK","EMPLOYEE",1,0,,
"4HY4IEV8GUP","4NSFUMBWY9R","89ZFSGWNZI6","EMPLOYEE",1,1,30-JUN-22 20.49.41.903000000,
"BZWTWFXZUAX","8Q8G1QALZ2Q","PSEUQN5DTER","COMPANY_OWNER",1,1,01-JUL-22 12.57.32.058000000,
"C256NW3KXRL","2UXDQZK626E","E1E2IQYVGVB","COMPANY_OWNER",0,1,13-JUN-22 14.14.29.004000000,
"NVSKBJJPUG4","2UXDQZK626E","33QS5NNU7XC","COMPANY_OWNER",0,1,13-JUN-22 14.14.29.004000000,
"XFBD1CDN4Y5","X47RNM74XKE","8GDUV6QPNY1","COMPANY_OWNER",1,1,05-JUL-22 10.26.36.576000000,
"CHICGRFIDUX","EIJ32S9QDAA","PVEZPFX9X5E","EMPLOYEE",1,1,05-JUL-22 11.40.51.045000000,
"UH9US74NKLL","CYL837YSW3F","PVEZPFX9X5E","EMPLOYEE",1,1,05-JUL-22 11.42.23.969000000,
"XQ42RP2B2RW","29375IPPRTR","FSKIY8HLYN9","EMPLOYEE",0,1,08-APR-22 21.00.50.826000000,
"VPLLBHFBXW9","V411V3VSDXA","IFLL84DB8Q1","EMPLOYEE",1,1,12-JUL-22 15.54.05.393000000,
"IZJCQ8AU5SW","FZYGU35HWZT","1QZ1WBYU5BZ","COMPANY_OWNER",1,1,07-JUL-22 15.42.20.779000000,
"8D1GTG3UY22","MVIU9J8KACA","GWPZABPYBXI","EMPLOYEE",1,1,08-JUL-22 09.36.36.415000000,
"XYSWZELMJUN","D2688FFBMQU","TD8RE5PX231","EMPLOYEE",0,1,09-MAY-22 16.46.05.814000000,
"57IBYALIBWC","B37PUN6EGDJ","EPUSGD3AZE2","EMPLOYEE",1,0,,
"LGY56L9LMB1","57E74SVBDTL","UKM6PL4MH9V","EMPLOYEE",1,1,14-JUL-22 15.25.30.882000000,
"XA5Z85QDJED","32UFTVFA1MB","MB2AY76W4CP","EMPLOYEE",1,0,,
"ZR3BUWT9JLL","5JRI7Q6X4E1","IP558RH52BI","EMPLOYEE",1,1,15-JUL-22 12.05.14.032000000,
"RXCXDLZ9DMK","K669LPWW85S","RRD1ZSR396C","COMPANY_OWNER",1,1,18-JUL-22 11.51.42.214000000,
"M93G37YI761","NJAW7GI439Z","UK9JUMZIJ4M","EMPLOYEE",1,1,18-JUL-22 14.04.38.860000000,
"2N5KCUEBQUZ","3KIUKMI8Q9G","8H6FUIRU7FZ","EMPLOYEE",1,0,,
"AVBR3UZBKMZ","83I6TQIFMAC","AHZ5C7KU9QQ","COMPANY_OWNER",1,1,18-JUL-22 16.21.14.785000000,
"GM555W56YDJ","9NYFK6AHV6T","D3763M4R1CY","COMPANY_OWNER",1,0,,
"HAL7F6MM32N","AM4LARETBEI","VCMC6Z2411W","COMPANY_OWNER",0,0,,
"CE2PE8UNQSZ","AM4LARETBEI","XFKHTT5RYKY","COMPANY_OWNER",0,0,,
"QCLTI4JHWQD","NDN6U3EXRA3","B6SH4VK7CWY","COMPANY_OWNER",0,1,19-JUL-22 18.02.48.202000000,
"EG565KVJ4VB","51V88NU9L94","5FWHMAJQP7T","COMPANY_OWNER",0,0,,
"JMCIWZIYK61","HGE869IEDJH","71C444PWX2Q","COMPANY_OWNER",0,1,19-JUL-22 18.24.04.413000000,
"FJKXF2HVQHT","JZBQDU34H1Q","HQJZ1CPPFMK","COMPANY_OWNER",0,1,19-JUL-22 18.29.09.748000000,
"W4UWQAPCS8N","HBQRVIM2YYF","V67486JPLRP","COMPANY_OWNER",0,0,,
"3I82VMR84JK","HBQRVIM2YYF","J8PS196VIIY","COMPANY_OWNER",0,0,,
"KJSAXHIEWA6","6NFGDDPAR77","RTQ3FQ6U8NC","COMPANY_OWNER",0,0,,
"7ZEL1P8LEBN","4MIY1W8YPUF","47FWJ6CW8BT","COMPANY_OWNER",1,0,,
"PGHDNP5V2AT","9QZP1147ETU","UQ45YNGYYVS","COMPANY_OWNER",0,1,19-JUL-22 19.00.15.336000000,
"CYABLFYMS82","298DRS494C4","V1E9JI8KGJ4","COMPANY_OWNER",0,1,19-JUL-22 19.25.01.048000000,
"RRR8TPF398F","EFW81I2MPHL","1P9ZE82Q773","COMPANY_OWNER",1,1,19-JUL-22 19.33.30.896000000,
"I7HLBNYUQAD","GMFLQ16S8Q7","M4SC1VYSEM2","COMPANY_OWNER",1,0,,
"GEWSC6HGKNX","I686GBWW4U1","KI374K8MWV4","COMPANY_OWNER",1,1,06-FEB-23 07.28.33.075000000,
"APUSCHAF949","WKNK7QSCQVF","9H2PXP2W41Q","COMPANY_OWNER",0,1,19-JUL-22 19.43.26.546000000,
"PANRQ1M1YAV","FHFGIJJZRKH","C57CWMQTQC4","COMPANY_OWNER",1,0,,
"25GGZT2WGML","EBHZEWK7R99","G2LDZ8G7HJV","COMPANY_OWNER",1,1,19-JUL-22 19.48.55.927000000,
"YXGUEPGTPTY","9GHFP2ASTWV","YBC8YR52I4L","COMPANY_OWNER",0,0,,
"UQLPQ9J9VCA","E8WPJ7UVELD","37MM1HBR786","COMPANY_OWNER",1,1,19-JUL-22 19.57.05.066000000,
"J24G4HULBYV","E8WPJ7UVELD","8WHISYU7KZM","COMPANY_OWNER",0,1,19-JUL-22 19.57.05.066000000,
"IZ27CNK9XF6","E8WPJ7UVELD","4T72YSTCSJ1","COMPANY_OWNER",0,1,19-JUL-22 19.57.05.066000000,
"B77VFX9UYL5","3X2YC8UTJJ6","8WHISYU7KZM","COMPANY_OWNER",0,1,19-JUL-22 19.57.39.227000000,
"6ZH98WE7223","G66WPWNHZC8","TLA9WJ8N71L","COMPANY_OWNER",1,0,,
"GNQQTZB2EZH","WPJ7I1Q5DA6","TLA9WJ8N71L","COMPANY_OWNER",1,1,19-JUL-22 20.03.11.310000000,
"JVW58CXTSX2","E7BJBEAK8I9","F6QTGFCKMCQ","COMPANY_OWNER",0,0,,
"NFWVNRLY5S4","E7BJBEAK8I9","MQ1DCRQ4Q78","COMPANY_OWNER",0,0,,
"EWRUD6TM151","NSWX5ABUM5P","JC8E2B7ZNJC","COMPANY_OWNER",1,1,19-JUL-22 20.13.08.867000000,
"NFEAVYJHZ3H","PJQQLCLLEKC","6EX31BXFIUQ","COMPANY_OWNER",1,1,19-JUL-22 20.18.04.095000000,
"7VS2V2IFJUN","14KPW21H23B","HHJX7ILLCPS","COMPANY_OWNER",1,1,19-JUL-22 20.21.15.871000000,
"F9HJNLXK2IZ","XLAFWDDF54D","RTM3T7HNICP","EMPLOYEE",1,1,19-JUL-22 20.21.28.429000000,
"NILPVZ6NMF7","FSFZSDZF7FF","N3IT9M5NYRT","COMPANY_OWNER",1,1,20-JUL-22 12.59.23.814000000,
"1C6MLYKFCFL","F3WT5LYVL75","62UU5Q7D2X4","COMPANY_OWNER",1,1,20-JUL-22 13.32.59.645000000,
"HRFKQ852Q19","D5PBGXHAWI2","9EEZUY5LPYU","COMPANY_OWNER",1,1,20-JUL-22 13.33.24.893000000,
"VQNEAC8MYZJ","S7IRHCXXV16","4AZ42Z7WK4N","COMPANY_OWNER",1,1,20-JUL-22 13.43.00.212000000,
"ALAMJ4BE8VD","LZF5URD9PUQ","TT4RQF43DZ3","COMPANY_OWNER",1,0,,
"QJ84YAWIV7A","HLT1S293PPT","YUJIH12HUIJ","COMPANY_OWNER",1,0,,
"97KL1M8XAL9","UF3IZXPKGAM","2TVCI53TFZB","COMPANY_OWNER",1,0,,
"RD28R389HPH","C3S313V3NMI","2TVCI53TFZB","COMPANY_OWNER",1,0,,
"T4V67IGPWUP","K7HT3TWXAKH","BUYF8NPJRAM","COMPANY_OWNER",1,0,,
"A9WK2UJ3IWF","SDWDLACQ1TF","K9YKNUMR9YV","COMPANY_OWNER",1,0,,
"RFYDJDNTIGT","GD3MU1BWZAW","65PJTY4AGAR","COMPANY_OWNER",1,1,20-JUL-22 14.39.59.410000000,
"8QITFCZI3T8","FCDJFXUA4VW","LGBTWJGVMWM","COMPANY_OWNER",1,0,,
"EARIBGARPT6","43RRM9BETI7","PAS2S8E42P9","COMPANY_OWNER",1,0,,
"E34SE2L1A8N","IZP6LRBPBE2","CYIFXD8TIDF","COMPANY_OWNER",1,0,,
"YYBHE4751NI","EN72LALCBSR","RGH6UB82P44","EMPLOYEE",1,1,09-JUL-22 09.45.13.068000000,
"QXB4GSLZ79M","CZCEPMUZ7DZ","5IFMFQRWZ2L","COMPANY_OWNER",1,1,24-JUN-22 13.32.29.226000000,
"C1GLL67G5PW","LY6HK2JQF1B","8ZWP1HIA548","COMPANY_OWNER",1,1,24-JUN-22 13.33.23.052000000,
"ETH9J4VCHR9","E6QZN7JYFVF","B4F5UVFQ2D6","COMPANY_OWNER",1,0,,
"5VFYILNUX5Y","W3W3N3BACQK","2CGY6K32CC2","COMPANY_OWNER",1,1,24-JUN-22 14.35.02.137000000,
"FJ2FWPQS8TD","VF5WW76Z75F","ZL43BL1TI61","COMPANY_OWNER",1,1,24-JUN-22 14.40.07.949000000,
"W3IUHGUN37F","LXCBT3R3LIQ","PVEZPFX9X5E","EMPLOYEE",1,0,,
"H5U263CT7MX","E5NHN65JU5L","8H6FUIRU7FZ","EMPLOYEE",1,1,19-JUL-22 11.08.30.105000000,
"YWXIFQJX1HZ","3QK4CF9JK61","DN553A2VP56","COMPANY_OWNER",1,1,27-JUN-22 19.23.14.921000000,
"8432YMF9CJC","Q79IXNLWYZU","4ALA4AK76UF","COMPANY_OWNER",1,0,,
"MXAAEDX1BA5","BX576GC5J76","4IU65A83JNR","COMPANY_OWNER",1,1,29-JUN-22 18.40.46.120000000,
"G5CV1UCI3HI","XTF1F3GIN7T","TDBKQWBM4LK","EMPLOYEE",1,1,30-JUN-22 15.33.47.120000000,
"4TL7G5VAV2A","WXLFPECJGJ7","WKKJGTQ6Y95","EMPLOYEE",1,1,30-JUN-22 15.36.11.964000000,
"DL3ZYSP4QQN","M7BT5MKLEF1","RWIVRE6NJ1T","EMPLOYEE",1,1,30-JUN-22 16.21.51.858000000,
"AST3N2JHPQR","1I8GPI4T544","WDQMCZESXKT","EMPLOYEE",1,1,30-JUN-22 16.28.18.311000000,
"8P4AU5V83QN","F4J9351MZ73","S5ZT2DG2LEJ","EMPLOYEE",1,0,,
"12IJ3BP1WH9","58W3II8UZN6","S5ZT2DG2LEJ","EMPLOYEE",1,1,30-JUN-22 16.31.16.022000000,
"PYA4BZCXT26","RNNQRR9J4QT","S5ZT2DG2LEJ","EMPLOYEE",1,0,,
"XGRY3YPL9HB","6DGBHWB74CS","PVEZPFX9X5E","EMPLOYEE",1,1,05-JUL-22 11.45.02.684000000,
"MX99MZK3PM2","2UXDQZK626E","LPLGU76KZLU","COMPANY_OWNER",0,1,13-JUN-22 14.14.29.004000000,
"NF8FWKW5QFW","M6FKFLB9TWG","J8ZXVEA44XC","EMPLOYEE",1,1,05-JUL-22 16.28.48.397000000,
"GCCRRFC111J","T7F7JL4WLGF","UMELL6VUK7B","COMPANY_OWNER",1,1,06-JUL-22 10.41.33.364000000,
"KSISQKJ8RBN","Z21BITCRLCW","AHZ5C7KU9QQ","COMPANY_OWNER",1,1,18-JUL-22 16.21.30.956000000,
"QUDRVWM9KMJ","AFNFQQDLKFH","FXYRJHECCKX","EMPLOYEE",1,1,19-JUL-22 12.28.41.381000000,
"88K7YEBQ9RU","CQCV6Q9AGZ6","4YFVWCEM691","COMPANY_OWNER",0,1,19-JUL-22 17.59.42.425000000,
"HRS5SWYVYMT","CQCV6Q9AGZ6","XFKHTT5RYKY","COMPANY_OWNER",0,1,19-JUL-22 17.59.42.425000000,
"E483CHIXYWX","NDN6U3EXRA3","HKPKCA9CGMI","COMPANY_OWNER",0,1,19-JUL-22 18.02.48.202000000,
"4SVEBVWVCMW","51V88NU9L94","T446J5DRLBV","COMPANY_OWNER",0,0,,
"K171UDUD88A","51V88NU9L94","2BG9K9ML95M","COMPANY_OWNER",0,0,,
"RQZ238RD2YB","51V88NU9L94","85K8R3G4S8I","COMPANY_OWNER",0,0,,
"N8CIF4MK4Q5","HGE869IEDJH","3S9TJUJNAB4","COMPANY_OWNER",1,1,19-JUL-22 18.24.04.413000000,
"DNYE7NCUF4T","SQNHBLNEXQ9","71C444PWX2Q","COMPANY_OWNER",0,1,19-JUL-22 18.24.48.078000000,
"UCYB25MMTGK","HBQRVIM2YYF","5X5MXA8ZF2V","COMPANY_OWNER",1,0,,
"6J5NCZRJRQH","JZBQDU34H1Q","VJ3FWX6CYV8","COMPANY_OWNER",0,1,19-JUL-22 18.29.09.748000000,
"LUKM4ZQC4XU","15RSNVNHC3Y","G82U5K8MB3D","COMPANY_OWNER",1,0,,
"1M45XFWGQPX","8VJRZU1D6DP","RTQ3FQ6U8NC","COMPANY_OWNER",0,0,,
"ABQTNJLJGPJ","UD2LJHBLKSG","119Y3WKA1NM","COMPANY_OWNER",0,1,19-JUL-22 18.34.18.427000000,
"WXKN23JB5YH","15RSNVNHC3Y","RTQ3FQ6U8NC","COMPANY_OWNER",0,0,,
"MU1VCC3HBXM","4MIY1W8YPUF","2Y2UFNVWI9B","COMPANY_OWNER",0,0,,
"11J5RX165C5","4MIY1W8YPUF","WZBEFKPVR6J","COMPANY_OWNER",0,0,,
"ETPY4JB5XTZ","K55WLTZ9DIF","1CVJ433XPVR","COMPANY_OWNER",0,1,19-JUL-22 18.46.08.987000000,
"YE5M7EFBXRX","K55WLTZ9DIF","13379D8B6U3","COMPANY_OWNER",0,1,19-JUL-22 18.46.08.987000000,
"CDJEFP2MLIY","KXT4KPX86QV","RR8NMBA1TIP","COMPANY_OWNER",1,1,19-JUL-22 18.48.05.317000000,
"ECNRSXRXP84","SWJQJXBM7H8","9SFQYDW834Y","COMPANY_OWNER",0,0,,
"HJ8I3VJF7XB","Q3I75WQNMJB","S7VRANEIMTK","COMPANY_OWNER",0,1,19-JUL-22 18.52.50.301000000,
"ESX1ZGZWG1M","DZW5SL1XDKC","TTEU2SEJRWG","COMPANY_OWNER",1,0,,
"KZXG66WXI85","DZW5SL1XDKC","M6RHPR1RA1Y","COMPANY_OWNER",0,0,,
"MA48HXU9NB2","2QM99QMWJWP","3CUIMRS625W","COMPANY_OWNER",0,1,19-JUL-22 18.57.22.071000000,
"EM6V1PS4BS4","2QM99QMWJWP","M6RHPR1RA1Y","COMPANY_OWNER",0,1,19-JUL-22 18.57.22.071000000,
"5CVA1F66LXI","NDLA27IMVNQ","M6RHPR1RA1Y","COMPANY_OWNER",0,0,,
"U9T2XMM2RB1","GR97DMAVNB8","LR6VEUSM4A7","COMPANY_OWNER",1,0,,
"ANEZHG31RSP","QZ1N56SGWBE","78124W48XIM","COMPANY_OWNER",1,1,19-JUL-22 19.03.44.396000000,
"GD9M4B443MZ","PS8QRV4DM33","V8DEIAPNKDD","COMPANY_OWNER",0,0,,
"VZ97X3H6NR3","PS8QRV4DM33","S7J727L7UIY","COMPANY_OWNER",0,0,,
"QMBBD2WQ6MB","R22IHDVN8AX","ZP7QUM6PC77","COMPANY_OWNER",0,0,,
"LF6T7GZRBS6","9SYCVXA25F4","SN2176463AE","COMPANY_OWNER",0,0,,
"6MT1RQYVQSS","1X5MWEAB5RD","EJ5ZACNWMA9","COMPANY_OWNER",0,0,,
"NLX5DXNPHAU","1X5MWEAB5RD","SN2176463AE","COMPANY_OWNER",0,0,,
"I9ACNL4IJDU","1X5MWEAB5RD","37BXJJYXKEB","COMPANY_OWNER",0,0,,
"C1G9Q4QZ86G","52ZJ79R3SE8","XI32UN2XPN9","COMPANY_OWNER",1,0,,
"5PVBF26K2I1","563XN5RD8FB","K1K4KEBHD26","COMPANY_OWNER",0,1,19-JUL-22 19.13.57.382000000,
"7LTMPR3PQHN","CM6DBX32YJM","1RYYT9G45YH","COMPANY_OWNER",0,0,,
"DMCDWQ47U92","RR97E5Z89LG","KNEK35HBBKJ","COMPANY_OWNER",1,0,,
"QKFU8W5Y81M","63FVMP1HKM4","PGYNK9VZMFR","COMPANY_OWNER",0,1,19-JUL-22 19.17.48.681000000,
"GFES6VUHUHU","HGGIKEL7VTD","45ZNYZ5K8Q4","COMPANY_OWNER",0,0,,
"9P6EI6ZBIMK","2NNWQQRE4FC","R71XBI7YLJU","COMPANY_OWNER",1,0,,
"ZGI9FLVTBP6","XCWCHLIDVSW","KW5AATIPMQV","COMPANY_OWNER",1,1,19-JUL-22 19.25.49.929000000,
"IM6WB7CXMPS","YIMHCHJH414","LHTECWAN4S9","COMPANY_OWNER",0,0,,
"HGV3KVKK55U","3LCESWJWQGG","C1GKH6NAXVS","COMPANY_OWNER",0,1,19-JUL-22 19.27.49.412000000,
"37ZT4K18TVZ","5C3W1GV9FA4","AA6UZQCG3HT","COMPANY_OWNER",1,0,,
"17WZF57NESR","RR97E5Z89LG","5NPRW4U4AY2","COMPANY_OWNER",0,0,,
"VQ6IVK5TUK7","8WF8PLFSND7","G9RV96J7VID","COMPANY_OWNER",1,0,,
"S67NAR8D1GU","7QW8Y84WJ57","5Y1F3AMV2YT","COMPANY_OWNER",1,1,19-JUL-22 19.40.14.634000000,
"WEZ5ZD6SA7A","3KHV29Q28P2","M4SC1VYSEM2","COMPANY_OWNER",1,0,,
"MZ7D3GMRIEX","WKNK7QSCQVF","FKAZN38S9XC","COMPANY_OWNER",0,1,19-JUL-22 19.43.26.546000000,
"VFBQUZ4FHJA","FHFGIJJZRKH","GMURNCT3N2M","COMPANY_OWNER",0,0,,
"XTUFS89H5SV","63FVMP1HKM4","5MPV3IGAXUN","COMPANY_OWNER",0,1,19-JUL-22 19.17.48.681000000,
"HW6F9F1H6CZ","D5XRE4RSZLZ","3LPIRB5WC6V","COMPANY_OWNER",0,0,,
"EWF4SDMH1KJ","B22AMKW1YMW","6EJBSSJUGYI","COMPANY_OWNER",1,0,,
"D8LEH73MSNL","2JKRAGTUPMM","YNK46HPD3JW","COMPANY_OWNER",0,1,19-JUL-22 19.54.39.236000000,
"KM6YSL3QRXE","2JKRAGTUPMM","4N7WEAXM6V9","COMPANY_OWNER",0,1,19-JUL-22 19.54.39.236000000,
"6LFFS3KJ5W7","3X2YC8UTJJ6","M1R8ZCPFIW1","COMPANY_OWNER",0,1,19-JUL-22 19.57.39.227000000,
"IDHCD1KWNUF","3X2YC8UTJJ6","QBFH5PRUXNK","COMPANY_OWNER",0,1,19-JUL-22 19.57.39.227000000,
"MHPNF34XBI3","G66WPWNHZC8","F6QTGFCKMCQ","COMPANY_OWNER",0,0,,
"H9J4JSSYJ4M","WPJ7I1Q5DA6","F6QTGFCKMCQ","COMPANY_OWNER",0,1,19-JUL-22 20.03.11.310000000,
"94YJA427JDK","THQKCYSHV7Y","EQUGU9VG2K4","COMPANY_OWNER",1,1,19-JUL-22 20.08.01.401000000,
"UFCTI8C83R3","HMKPLVDU6W8","EIQT5XTZ9N9","COMPANY_OWNER",1,0,,
"UPF1TX1ZMX8","IRSCN5UAPWY","9ULYXJLYQYG","COMPANY_OWNER",1,0,,
"2A9DBM6D46B","91EJH9XWEKA","CRIVLS2MBKM","COMPANY_OWNER",1,0,,
"REBYCXX3YPD","E4HHQVUIGFW","3NF428YGV5M","COMPANY_OWNER",1,1,19-JUL-22 20.17.19.203000000,
"H1FUKTMLWTF","GSF5JPPB6EU","EKUTVUC56GH","COMPANY_OWNER",0,1,19-JUL-22 20.18.30.023000000,
"JBNIZ1Z8ATK","932KY92CA7E","E5PSUKT3CJV","COMPANY_OWNER",1,1,20-JUL-22 15.52.05.382000000,
"RDL1M3UTNTM","U581I1HLSW7","IAY5EXRFUQT","COMPANY_OWNER",1,1,20-JUL-22 13.42.01.676000000,
"3B8WMBNDF7P","TIDMPZFJQYM","TT4RQF43DZ3","COMPANY_OWNER",1,1,20-JUL-22 13.49.48.827000000,
"XU5EK2Y9WZ2","JMIFISXDMWK","HQUM5ZRGHU2","EMPLOYEE",1,1,20-JUL-22 14.08.22.657000000,
"RZD28QCAMYP","ZB41G3C8N1D","8SV486AF5VG","COMPANY_OWNER",1,0,,
"J1YLF1PBWVK","PR9BIK5CM7W","D4LCPBT61PY","COMPANY_OWNER",1,1,20-JUL-22 14.22.15.055000000,
"EJPL3IZEVXU","12XE35PEH8W","NVLAFRPUS43","COMPANY_OWNER",1,0,,
"821A3M7W9BS","XSDNWSZZT6T","39E25ZEZ1RR","COMPANY_OWNER",1,0,,
"HWE6MPRW9ZF","JX5AT6T4UAB","1P9ZE82Q773","EMPLOYEE",1,1,20-JUL-22 16.03.39.626000000,
"IEVF4KML9X3","QQJKIXSS8XW","JCCBJZKNSU2","COMPANY_OWNER",1,0,,
"HH3PW8UCAF3","DNL66PSWUEA","SA9TIRR2VKM","EMPLOYEE",1,1,20-JUL-22 18.35.31.161000000,
"8YKM9ZHFVSA","FHBHH9VS9JE","699CU2CAEDX","COMPANY_OWNER",1,0,,
"YMNVW1L2Y8L","KBED77K6E93","699CU2CAEDX","COMPANY_OWNER",1,0,,
"KAUAPMUQ69L","5Q7CDQVQ7VA","IGX33U4GDW9","COMPANY_OWNER",1,1,20-JUL-22 18.44.40.311000000,
"Z3ZKYIXYW65","CM4HJGF16CZ","BT7UFPPBWK3","COMPANY_OWNER",1,1,20-JUL-22 19.08.55.257000000,
"CBSK29F7127","83TGT2JIC41","9YXQFJV5ZE5","COMPANY_OWNER",1,0,,
"87TAT2FUDS1","LZ6M9ZMYC4R","9YXQFJV5ZE5","COMPANY_OWNER",1,1,20-JUL-22 19.23.47.420000000,
"9ALHPH8XYN4","CN1D5IF9XDG","SQCAFAHGX95","COMPANY_OWNER",1,0,,
"FJBR5ABJG1K","BN5RYGKHGZC","SQCAFAHGX95","COMPANY_OWNER",1,0,,
"AW1RXHFEFHV","93II8FUUDVF","17LV3A6U2BM","COMPANY_OWNER",1,0,,
"DW94TSY4FKI","LQGI418IKT6","L6QREHAJJ3J","COMPANY_OWNER",1,0,,
"12P3YQRJ26W","X581FK48Z2P","L6QREHAJJ3J","COMPANY_OWNER",1,0,,
"4WUGJID898V","A8EY68Z3L6J","JNL4G2DJ75E","COMPANY_OWNER",1,0,,
"I1MWFNB9EHA","XI5F1ZQT896","JNL4G2DJ75E","COMPANY_OWNER",1,0,,
"6TZ5S864U74","3X9F73H6WXB","U9B7ITF75T5","COMPANY_OWNER",1,0,,
"7HFCF71P7LX","A3826YHR7S2","U9B7ITF75T5","COMPANY_OWNER",1,0,,
"7A8RMMJXYEH","R7CJK9AHPUS","SQCAFAHGX95","COMPANY_OWNER",1,0,,
"IMLYFS4Y4AL","Q176A7PRC3Y","39E25ZEZ1RR","COMPANY_OWNER",1,1,20-JUL-22 20.05.18.541000000,
"QT7B7BXXEHG","1CW9F4A97P6","ZPTSU89VWR1","EMPLOYEE",1,0,,
"S6FTTL4PDQA","TXSGHYGJMQH","ZPTSU89VWR1","EMPLOYEE",1,0,,
"ZYLGWP1XPLU","MXNTPQ4I34X","N7FRC1RP8XK","COMPANY_OWNER",1,1,24-JUN-22 13.50.29.899000000,
"RP2CQJS1M1Y","8V9X96MRSG8","9edf3d15-e68d-48a5-a0d0-3e21a3fe86a8","RETRACED_PRODUCT_DEVELOPMENT",1,1,24-JUN-22 14.10.21.523000000,
"S6A8QCBIJ3L","GBLLPJTDZN3","MVK75SBGID6","COMPANY_OWNER",1,1,24-JUN-22 14.37.17.639000000,
"JPHL3CIBQV8","1CW9F4A97P6","JKI5FWBUQPT","EMPLOYEE",0,0,,
"H69ZV8HYLVR","TXSGHYGJMQH","JKI5FWBUQPT","EMPLOYEE",0,0,,
"LZ95M8UQUFN","E6QZN7JYFVF","KXAQIEHC5CW","COMPANY_OWNER",0,0,,
"S55CW7JK1GC","B5HCLK3BCKB","REZIR8I48M9","COMPANY_OWNER",1,0,,
"8IRWZ7CUKI1","3YP8CQ2C3VI","Z5K8JF8WATL","COMPANY_OWNER",1,1,28-JUN-22 13.14.10.996000000,
"DEZSBLNCTQ7","MIFVIMY9LBB","5SX664CWWTB","EMPLOYEE",1,1,29-JUN-22 13.41.07.519000000,
"ELIRY2QCG1G","X43DZJN3KNE","WDQMCZESXKT","COMPANY_OWNER",1,1,29-JUN-22 16.34.02.538000000,
"68MIW4KRJ2I","9A23EP6RBJE","319RUV1DEII","COMPANY_OWNER",1,1,29-JUN-22 19.29.17.350000000,
"MKH1EW2NBF3","J7EWMV63IX1","GGD9FJT81CD","EMPLOYEE",1,1,30-JUN-22 16.24.21.180000000,
"DEIXK17CWL2","UM681JC2KRS","GGD9FJT81CD","EMPLOYEE",1,1,30-JUN-22 16.24.56.072000000,
"JWS7DQKAM9G","GDWZLE9GXG8","S5ZT2DG2LEJ","EMPLOYEE",1,1,30-JUN-22 16.30.45.858000000,
"5PXFH4ID4XI","YJI9MJKRHCQ","S5ZT2DG2LEJ","EMPLOYEE",1,1,30-JUN-22 16.34.15.889000000,
"PT2ZWD3WEJ5","IE4REDRKMYR","S5ZT2DG2LEJ","EMPLOYEE",1,1,30-JUN-22 16.34.48.515000000,
"2IPUI22N5B2","ELJLHN3L8VV","E79Z3X7SZM4","EMPLOYEE",1,0,,
"385IMAFGSD3","2VW3BUVPTB8","DYBSAMF3U8B","EMPLOYEE",0,1,16-MAY-22 16.54.42.531000000,
"8EQFN5RQH64","FAEQ2HX9TT2","DYBSAMF3U8B","COMPANY_OWNER",0,1,30-JUN-22 12.46.49.260000000,
"7M7YPHGCZ3L","MBV9S44HBW8","YKGU517PR67","COMPANY_OWNER",1,0,,
"2CPM8LVQIJK","RV1RZWZGCG5","DE2020218149CF1","EMPLOYEE",1,1,04-JUL-22 09.08.03.064000000,
"I4Z9CG1TRXZ","2UXDQZK626E","F9WLUHRBPQZ","COMPANY_OWNER",0,1,13-JUN-22 14.14.29.004000000,
"BMN4NNGTJUL","VA5NJQ7E7I6","PVEZPFX9X5E","EMPLOYEE",1,1,05-JUL-22 11.47.15.845000000,
"H81QXDJCTGC","29375IPPRTR","WA23GTB7WL3","EMPLOYEE",0,1,08-APR-22 21.00.50.826000000,
"7WFTLY954YQ","G6Z8B2CCP8G","9A59G77ZK1J","COMPANY_OWNER",1,1,07-JUL-22 09.56.47.406000000,
"IH1I5UF9XZ2","5UPU7AAPP97","LUEMQF85SMH","COMPANY_OWNER",1,1,07-JUL-22 10.12.09.684000000,
